Event Name,Date,Player1,Player2,Player1 UTR,Player2 UTR,Score
,2015-11-28,Anne Lutkemeyer Obregon,Audrey-Marie Rafols,10.0,8.0,"6-1, 6-1"
,2015-11-28,Ahmani Guichard,Emily Ruckno,9.0,8.0,"6-2, 6-0"
,2015-11-28,Natalie Bassett,Ahmani Guichard,6.0,9.0,"6-2, 6-0"
,2015-11-28,Ahmani Guichard,Keira Stewart,9.0,8.0,"6-0, 6-0"
,2015-11-28,Anne Lutkemeyer Obregon,Ria Bhakta,10.0,10.0,"6-2, 6-0"
,2015-11-28,Ahmani Guichard,Shanel Pouatcha,9.0,0.0,"6-0, 6-1"
,2015-11-28,Anne Lutkemeyer Obregon,Emily Zhou,10.0,0.0,"6-1, 6-0"
,2015-11-28,Makenna Thiel,Anne Christine Lutkemeyer Obregon,9.0,10.0,"6-3, 6-3"
,2015-11-28,Anne Lutkemeyer Obregon,Samantha Setlow,10.0,0.0,"6-0, 6-0"
,2015-11-28,Mia Jovic,Grecia Merino,8.0,0.0,"6-0, 6-2"
,2015-11-28,Alexandria Acholonu,Mia Jovic,0.0,8.0,"6-1, 6-4"
,2015-11-28,Mia Jovic,Emilia Hickman,8.0,0.0,"6-2, 6-1"
,2015-11-22,Madeleine Barbanes,Ahmani Guichard,0.0,9.0,"6-3, 7-6(3)"
,2015-11-22,Joselyne Chapui,Ahmani Guichard,0.0,9.0,"6-4, 7-6(3)"
,2015-11-21,Elise Wagle,Jane Bockman,10.0,0.0,"6-1, 6-0"
,2015-11-21,Tsehay Driscoll,Anne Christine Lutkemeyer Obregon,9.0,10.0,"4-6, 6-3, 1-0(2)"
,2015-11-21,halsey hulse,Mia Jovic,0.0,8.0,"6-2, 6-2"
,2015-11-21,Anne Lutkemeyer Obregon,Jenna Sabile,10.0,8.0,"6-4, 6-1"
,2015-11-21,Anne Lutkemeyer Obregon,Avery Hopkey,10.0,0.0,6-3
,2015-11-21,Valencia Xu,Elise Wagle,10.0,10.0,"6-4, 6-3"
,2015-11-21,Perene Wang,Elise Wagle,0.0,10.0,"6-2, 6-4"
,2015-11-08,Bianca Fernandez,Cadence Brace,9.66,11.4,8-1
,2015-11-08,Bianca Fernandez,Cadence Brace,9.66,11.4,"6-1, 6-1"
,2015-11-08,Bianca Fernandez,Ana Grubor,9.66,10.03,8-4
,2015-11-08,Bianca Fernandez,Madison Lee,9.66,8.0,8-2
,2015-11-08,Bianca Fernandez,Cenan Liu,9.66,7.0,8-0
,2015-11-08,Victoria Mboko,Bianca Jolie Fernandez,12.22,9.66,"6-3, 6-3"
,2015-11-07,Mia Jovic,Lindsay Eisenman,8.0,8.0,"6-4, 6-0"
,2015-11-07,Mia Jovic,Alexa Langlois,8.0,0.0,"6-1, 6-0"
,2015-11-07,Mikayla Keshtkar,Mia Jovic,0.0,8.0,"6-4, 6-3"
,2015-10-31,Nicole Wuelfing,Mia Jovic,0.0,8.0,"6-3, 6-3"
,2015-10-31,Kimmi Hance,Sarina Liu,10.46,0.0,"7-6, 6-1"
,2015-10-31,Kimmi Hance,Nathale Juarez,10.46,0.0,"6-0, 6-0"
,2015-10-31,Kimmi Hance,Nicole Ipsen,10.46,0.0,"6-0, 6-0"
,2015-10-31,Kimmi Hance,Renay Charley,10.46,0.0,"6-3, 6-3"
,2015-10-31,Tia Elpusan,Kimmi Hance,0.0,10.46,"7-6, 6-1"
,2015-10-26,Emilie Corbett,Bianca Jolie Fernandez,6.0,9.66,"6-2, 6-0"
,2015-10-26,Bianca Fernandez,Catharina Schoch,9.66,0.0,"6-0, 6-1"
,2015-10-26,Bianca Fernandez,Marie-Laurence Denis,9.66,5.0,"6-1, 6-1"
,2015-10-25,Anne Lutkemeyer Obregon,Allison Nicole Isaacs,10.0,9.0,"6-2, 6-1"
,2015-10-25,Ahmani Guichard,Amaya Tiozzo,9.0,0.0,"6-1, 6-7(8), 1-0(6)"
,2015-10-25,Elise Wagle,Tara Malik,10.0,8.46,"7-5, 6-1"
,2015-10-25,Elise Wagle,Lorraine Bergmann,10.0,8.0,"6-1, 6-3"
,2015-10-25,Isabella Cooper,Elise Wagle,0.0,10.0,"6-2, 6-2"
,2015-10-25,Katelynn Shin,Kimmi Hance,0.0,10.46,"6-4, 7-5"
,2015-10-25,Ahmani Guichard,Sophie LLEWELLYN,9.0,9.96,"6-1, 6-1"
,2015-10-25,Ahmani Guichard,Donatella Guarnieri,9.0,8.0,"7-5, 6-4"
,2015-10-25,Rachel Gailis,Anne Christine Lutkemeyer Obregon,10.9,10.0,"6-1, 6-4"
,2015-10-25,Anne Lutkemeyer Obregon,Tsehay Driscoll,10.0,9.0,"7-5, 6-2"
,2015-10-25,Anne Lutkemeyer Obregon,Ayline Esina Samardzic,10.0,9.51,"6-3, 6-0"
,2015-10-25,Anne Lutkemeyer Obregon,Leyden Games,10.0,9.0,"6-3, 6-3"
,2015-10-25,Anne Lutkemeyer Obregon,Jeselle Maris Jayme Ante,10.0,9.0,"6-0, 6-0"
,2015-10-18,Amanda Liardo,Ahmani Guichard,0.0,9.0,"6-4, 6-3"
,2015-10-18,Ahmani Guichard,Ada Jane De Alcantara,9.0,0.0,"1-6, 6-2, 1-0(9)"
,2015-10-18,Morgan McCarthy,Ahmani Guichard,8.0,9.0,"3-6, 6-4, 1-0(4)"
,2015-10-17,Kimmi Hance,Isabella McKinney,10.46,0.0,"6-2, 6-0"
,2015-10-17,Kimmi Hance,Tamara Tran,10.46,0.0,"6-0, 6-0"
,2015-10-11,Iris Gallo,Elise Wagle,0.0,10.0,"6-1, 6-4"
,2015-10-11,Elise Wagle,Pallavi Goculdas ,10.0,0.0,"6-3, 6-2"
,2015-10-11,Elise Wagle,Sena Selby,10.0,8.0,"6-0, 6-1"
,2015-10-11,Elise Wagle,Erika Rems,10.0,0.0,"6-3, 6-4"
,2015-10-11,Elise Wagle,Lea Kosanovic ,10.0,0.0,"7-5, 6-1"
,2015-10-11,Elise Wagle,Emily Sivarak,10.0,0.0,"6-2, 6-2"
,2015-09-27,Ahmani Guichard,Natalie Valenteychik,9.0,0.0,"6-2, 6-0"
,2015-09-27,Grace Levelston,Ahmani Guichard,10.0,9.0,"6-3, 6-4"
,2015-09-26,Breana Cook,Mia Jovic,0.0,8.0,"6-1, 4-6, 1-0(8)"
,2015-09-20,Valencia Xu,Elise Wagle,10.0,10.0,"5-7, 6-3(5)"
,2015-09-20,Elise Wagle,Juliette Moschella ,10.0,0.0,"6-4, 6-3"
,2015-09-20,Elise Wagle,Sena Selby,10.0,8.0,"6-4, 6-1"
,2015-09-20,Elise Wagle,Erika Rems,10.0,0.0,"7-5, 6-2"
,2015-09-20,Yashna Yellayi,Elise Wagle,0.0,10.0,"6-3, 6-7(12), 6-2"
,2015-09-13,Paradise Traub,Ahmani Guichard,0.0,9.0,"7-5, 6-2"
,2015-09-13,Ahmani Guichard,Maria Markosov,9.0,6.0,"7-5, 6-4"
,2015-09-13,Ahmani Guichard,Victoria Osuigwe,9.0,10.88,"6-0, 6-0"
,2015-09-12,Faith Pearson ,Kimmi Hance,0.0,10.46,"6-2, 6-3"
,2015-09-12,Kimmi Hance,Isabella Francis,10.46,0.0,"6-2, 6-4"
,2015-09-06,Hope Moulin,Ahmani Guichard,8.0,9.0,"6-3, 6-0"
,2015-09-06,Ahmani Guichard,Elizabeth Ray,9.0,0.0,"6-0, 6-1"
,2015-09-06,Elise Wagle,Haejin Lee,10.0,4.0,"6-1, 6-3"
,2015-09-06,Elise Wagle,Jordan Knowles,10.0,0.0,"6-0, 6-1"
,2015-09-06,Anne Lutkemeyer Obregon,Ayline Esina Samardzic,10.0,9.51,"6-2, 6-1"
,2015-09-06,Anne Lutkemeyer Obregon,Aryn Marshall,10.0,0.0,"6-1, 6-1"
,2015-09-06,Anne Lutkemeyer Obregon,Carolyna Fowler,10.0,8.0,"6-2, 6-0"
,2015-09-06,Anne Lutkemeyer Obregon,Alyssa Bojenkova,10.0,0.0,"6-1, 6-0"
,2015-08-29,Elise Wagle,Isabella Cooper,10.0,0.0,"6-4, 6-2"
,2015-08-29,Julia Andreach,Elise Wagle,9.0,10.0,"6-4, 6-1"
,2015-08-29,Elise Wagle,Remy Charters,10.0,0.0,"6-1, 6-0"
,2015-08-29,Elise Wagle,Tara Malik,10.0,8.46,"7-6(3), 1-6, 1-0(7)"
,2015-08-23,Ahmani Guichard,Frankee Hendricks,9.0,7.0,"6-4, 3-6, 1-0(8)"
,2015-08-23,Paradise Traub,Ahmani Guichard,0.0,9.0,"6-2, 6-4"
,2015-08-23,Ahmani Guichard,Micaela Lepore,9.0,0.0,"6-4, 7-5"
,2015-08-22,Kimmi Hance,Marley Lambert,10.46,9.0,"6-2, 6-1"
,2015-08-16,Ahmani Guichard,Chunmai Xue,9.0,0.0,"6-1, 6-0"
,2015-08-16,Ahmani Guichard,Ada Jane De Alcantara,9.0,0.0,"6-4, 6-3"
,2015-08-07,Elise Wagle,Karin Young,10.0,9.0,"6-2, 6-2"
,2015-08-07,Elise Wagle,Kassandra Di Staulo,10.0,8.0,"6-3, 6-0"
,2015-08-07,Zoe Hammond,Elise Wagle,10.0,10.0,"7-6, 1-6, 1-0"
,2015-08-07,Elise Wagle,Kavya Patel,10.0,9.0,"6-3, 6-1"
,2015-08-07,GABRIELLA SOLIMAN,Elise Wagle,8.0,10.0,"7-6, 6-3"
,2015-07-26,Elise Wagle,Lucy Carpenter,10.0,8.0,"6-1, 6-4"
,2015-07-26,Elise Wagle,Gibson Thomas ,10.0,0.0,10-6
,2015-07-26,Elise Wagle,Kaya Amin,10.0,0.0,"6-0, 6-0"
,2015-07-26,Julia Andreach,Elise Wagle,9.0,10.0,10-6
,2015-07-19,Ahmani Guichard,Natalie Block,9.0,9.0,"6-2, 2-6, 1-0(2)"
,2015-07-19,Alexis Blokhina,Ahmani Guichard,11.08,9.0,"4-6, 7-6(4), 1-0(11)"
,2015-07-19,Jasmin Makela,Ahmani Guichard,8.0,9.0,"6-2, 6-0"
,2015-07-18,Kimmi Hance,Alexa Mendez,10.46,0.0,"6-0, 6-0"
,2015-07-18,Kimmi Hance,Tracy Lee,10.46,0.0,"6-2, 6-0"
,2015-07-18,Kimmi Hance,Reilly Goodfield,10.46,0.0,"6-0, 6-0"
,2015-07-18,Kimmi Hance,olivia stutman,10.46,0.0,"6-0, 6-0"
,2015-07-17,Elise Wagle,Lan Mi,10.0,10.67,"6-0, 6-1"
,2015-07-17,Elise Wagle,Emma Karcher,10.0,0.0,"6-2, 6-1"
,2015-07-17,Elise Wagle,Bridget Stammel,10.0,10.0,"6-4, 4-6, 6-1"
,2015-07-17,Hibah Shaikh,Elise Wagle,10.24,10.0,"7-5, 4-1"
,2015-07-17,Kylie Collins,Elise Wagle,10.43,10.0,"6-4, 4-6, 6-1"
,2015-07-05,Anne Lutkemeyer Obregon,Nikita Vishwase,10.0,9.0,"6-3, 6-3"
,2015-07-05,Elise Wagle,Emily Stouch,10.0,0.0,"6-2, 6-2"
,2015-07-05,Elise Wagle,Julia DeLuca,10.0,0.0,"6-4, 7-5"
,2015-07-05,Elise Wagle,Soren Leichter,10.0,0.0,"4-6, 6-3, 6-0"
,2015-07-05,Elise Wagle,Ava Catanzarite,10.0,10.0,"7-5, 6-1"
,2015-07-05,Allison Zipoli,Elise Wagle,9.0,10.0,"6-4, 6-3"
,2015-07-05,Anne Lutkemeyer Obregon,Katja Wiersholm,10.0,10.6,"6-1, 2-6, 6-2"
,2015-07-05,Emily Syms,Ahmani Guichard,0.0,9.0,"6-2, 7-6(0)"
,2015-07-05,Anne Lutkemeyer Obregon,Alexis Johnson,10.0,5.0,"6-1, 6-0"
,2015-07-05,Anne Lutkemeyer Obregon,Annika Alcon,10.0,0.0,"6-1, 6-2"
,2015-07-05,Anne Lutkemeyer Obregon,Ria Bhakta,10.0,10.0,"6-1, 6-4"
,2015-07-04,Mia Jovic,Riho Iijima,8.0,7.0,"6-4, 6-1"
,2015-07-04,Mia Jovic,Alexandria Acholonu,8.0,0.0,"2-6, 6-1, 6-2"
,2015-06-28,Anne Lutkemeyer Obregon,Kaytlin Taylor,10.0,8.0,"6-2, 7-6"
,2015-06-28,Anne Lutkemeyer Obregon,Devyn Marinos,10.0,0.0,"6-3, 6-1"
,2015-06-28,Anne Lutkemeyer Obregon,Jenna Sabile,10.0,8.0,"2-6, 6-4, 1-0(4)"
,2015-06-28,Grace Qian,Ahmani Guichard,7.0,9.0,"7-6(5), 6-3"
,2015-06-28,Anne Lutkemeyer Obregon,gabriella Pachl,10.0,0.0,"7-5, 6-1"
,2015-06-28,Anne Lutkemeyer Obregon,Alexis Golin,10.0,7.0,"7-5, 6-0"
,2015-06-28,Anne Lutkemeyer Obregon,Seychelle Balog,10.0,8.0,"6-2, 6-3"
,2015-06-28,Anne Lutkemeyer Obregon,Lina Tanaka,10.0,0.0,"6-0, 6-1"
,2015-06-28,Kayla Meraz,Anne Christine Lutkemeyer Obregon,9.0,10.0,"6-4, 6-4"
,2015-06-09,Sophia Fornaris,Ahmani Guichard,0.0,9.0,"6-1, 6-1"
,2015-06-09,Isabel Ceydeli,Ahmani Guichard,0.0,9.0,"2-6, 6-3, 6-3"
,2015-06-07,Elise Wagle,Remy Charters,10.0,0.0,"6-2, 6-2"
,2015-06-07,Elise Wagle,Reimi Kusaka,10.0,0.0,"7-5, 6-2"
,2015-06-07,Elise Wagle,Shakima Hotaki,10.0,0.0,"7-6(5), 6-1"
,2015-06-07,Elise Wagle,Nicole Kintiroglou,10.0,7.0,"6-1, 6-1"
,2015-06-07,Mayjah Jean-Pierre,Elise Wagle,6.0,10.0,"7-6(4), 6-2"
,2015-06-07,Valencia Xu,Elise Wagle,10.0,10.0,"6-3, 6-2"
,2015-05-24,Elise Wagle,Elaine Chervinsky,10.0,10.0,"3-6, 6-0, 1-0(12)"
,2015-05-24,Elise Wagle,Robin Montgomery,10.0,11.83,"6-2, 6-4"
,2015-05-24,Elise Wagle,Sashi Kempster,10.0,0.0,"6-2, 6-2"
,2015-05-24,Ahmani Guichard,Valeria Manjarres,9.0,0.0,"6-1, 6-0"
,2015-05-24,Donatella Guarnieri,Ahmani Guichard,8.0,9.0,"6-1, 6-4"
,2015-05-24,Elise Wagle,Saige Roshkoff,10.0,8.0,"6-3, 6-2"
,2015-05-24,Rebecca Lim,Elise Wagle,0.0,10.0,"6-2, 6-1"
,2015-05-17,Anne Lutkemeyer Obregon,Natalie Duffy,10.0,9.0,"6-4, 6-3"
,2015-05-17,Bianca Fernandez,Florence BRETON,9.66,0.0,8-0
,2015-05-17,Anne Lutkemeyer Obregon,Seychelle Balog,10.0,8.0,"2-6, 6-3, 1-0(7)"
,2015-05-17,Anne Lutkemeyer Obregon,Lauren Friedman,10.0,8.0,"7-5, 6-1"
,2015-05-17,Anne Lutkemeyer Obregon,Arya Ramalingam,10.0,0.0,"6-2, 6-0"
,2015-05-17,Bianca Fernandez,Florence Roy,9.66,0.0,8-2
,2015-05-17,Ahmani Guichard,Juliana Eberle,9.0,0.0,"2-6, 7-5, 1-0(5)"
,2015-05-17,Catherine Denysiewicz-Slowek,Bianca Jolie Fernandez,9.0,9.66,"6-4, 6-2"
,2015-05-17,Bianca Fernandez,Thea Donarski,9.66,7.0,8-1
,2015-05-09,Kimmi Hance,Megan Tagaloa,10.46,0.0,"6-2, 6-3"
,2015-05-03,Marissa Pennings,Ahmani Guichard,10.0,9.0,"6-4, 6-3"
,2015-05-03,Ahmani Guichard,Ava Krug,9.0,9.0,"6-4, 6-2"
,2015-05-03,Ahmani Guichard,Victoria Ramakrishnan,9.0,0.0,"6-3, 6-0"
,2015-05-02,Chhinda Som,Elise Wagle,0.0,10.0,"7-6, 6-1"
,2015-04-26,Ahmani Guichard,Elizabeth Hancock,9.0,0.0,"6-0, 6-0"
,2015-04-26,Ahmani Guichard,Lara Nottoli,9.0,0.0,"6-1, 6-4"
,2015-04-26,Anna Diaz,Ahmani Guichard,0.0,9.0,"6-1, 6-2"
,2015-04-24,Kimmi Hance,Rachel Quackenbush,10.46,0.0,"6-0, 6-0"
,2015-04-24,Kimmi Hance,Alyssa Walters,10.46,0.0,"6-1, 6-0"
,2015-04-24,Jenna Sloan,Kimmi Hance,8.0,10.46,"6-1, 6-0"
,2015-04-19,Anne Lutkemeyer Obregon,Devyn Hunter,10.0,0.0,"6-4, 6-2"
,2015-04-19,Madison Sieg,Elise Wagle,10.96,10.0,"6-3, 6-3"
,2015-04-19,Ahmani Guichard,Jolie Miller,9.0,7.0,"6-4, 6-2"
,2015-04-19,Jennifer Kida,Anne Christine Lutkemeyer Obregon,0.0,10.0,"6-0, 6-1"
,2015-04-19,Anne Lutkemeyer Obregon,Alyssa Bojenkova,10.0,0.0,"6-2, 6-2"
,2015-04-19,Fernanda Cobo,Ahmani Guichard,0.0,9.0,"6-3, 6-1"
,2015-04-19,Elise Wagle,Lorraine Bergmann,10.0,8.0,"6-2, 6-2"
,2015-04-19,Elise Wagle,Jane Bockman,10.0,0.0,"6-2, 6-4"
,2015-04-19,Elise Wagle,Mayjah Jean-Pierre,10.0,6.0,"6-4, 6-4"
,2015-04-19,Elise Wagle,Alyssa An,10.0,6.0,"6-0, 6-0"
,2015-04-19,Ahmani Guichard,Ena Dzebo,9.0,0.0,"6-2, 6-1"
,2015-04-12,Jessica Buck,Ahmani Guichard,0.0,9.0,"6-1, 6-2"
,2015-04-12,Ahmani Guichard,Sophia Nobles,9.0,0.0,"6-2, 6-3"
,2015-04-11,Elise Wagle,Rachel Caplan ,10.0,0.0,"6-2, 6-3"
,2015-04-11,Elise Wagle,Martine Fierro ,10.0,0.0,"6-0, 6-0"
,2015-04-11,Alexa Goetz ,Elise Wagle,0.0,10.0,"6-3, 6-3"
,2015-04-11,Elise Wagle,Gibson Thomas ,10.0,0.0,"6-4, 6-2"
,2015-04-11,Grace Olyphant,Kimmi Hance,0.0,10.46,"6-0, 6-3"
,2015-04-11,Kimmi Hance,Riley O'Donnell,10.46,0.0,"2-6, 6-3, 1-0(8)"
,2015-04-11,Kimmi Hance,Natalie Lim,10.46,0.0,"6-0, 6-1"
,2015-03-28,Elise Wagle,Martine Fierro ,10.0,0.0,"6-1, 6-0"
,2015-03-21,Amaya Tiozzo,Ahmani Guichard,0.0,9.0,"1-6, 6-2, 1-0(5)"
,2015-03-21,Elise Wagle,Elizabeth Yu,10.0,0.0,"7-5, 6-4"
,2015-03-21,Ivanna Nikolic,Elise Wagle,0.0,10.0,"6-0, 6-4"
,2015-03-21,Mayjah Jean-Pierre,Elise Wagle,6.0,10.0,"7-6(4), 6-4"
,2015-03-21,Hope Moulin,Ahmani Guichard,8.0,9.0,"6-2, 6-1"
,2015-03-15,Sophia Nobles,Ahmani Guichard,0.0,9.0,"4-6, 6-3, 1-0(8)"
,2015-03-08,Hope Moulin,Ahmani Guichard,8.0,9.0,"6-2, 6-1"
,2015-03-08,Ahmani Guichard,Veronica Tong,9.0,0.0,"6-1, 6-2"
,2015-03-01,Emma Fernald,Ahmani Guichard,9.0,9.0,"6-3, 6-0"
,2015-02-15,Elise Wagle,Julia DeLuca,10.0,0.0,"6-1, 6-0"
,2015-02-15,Kimmi Hance,EMESE LASSU,10.46,0.0,"6-1, 6-1"
,2015-02-15,Elise Wagle,Alyssa Kush,10.0,7.0,"6-2, 6-0"
,2015-02-15,Elise Wagle,Valencia Xu,10.0,10.0,"6-1, 6-1"
,2015-02-15,Elise Wagle,Adrianna Peradoza,10.0,0.0,"6-1, 6-0"
,2015-02-15,Kimmi Hance,Ann Elming,10.46,0.0,"6-0, 6-0"
,2015-02-15,Kimmi Hance,Kara Lee,10.46,0.0,"6-3, 6-2"
,2015-02-15,Kimmi Hance,Julia Jenkins,10.46,0.0,"6-0, 6-0"
,2015-02-15,Erika Rems,Elise Wagle,0.0,10.0,"6-4, 4-6, 6-1"
,2015-02-08,Ayala Stephens,Anne Christine Lutkemeyer Obregon,0.0,10.0,"6-3, 6-2"
,2015-02-01,Victoria Ramakrishnan,Ahmani Guichard,0.0,9.0,"6-4, 7-6"
,2015-02-01,Ahmani Guichard,Mia Anderton,9.0,0.0,"6-2, 6-1"
,2015-01-24,Anne Lutkemeyer Obregon,Mina Ewing,10.0,0.0,"6-4, 6-0"
,2015-01-24,Anne Lutkemeyer Obregon,Madison Bordelon,10.0,0.0,"6-0, 6-1"
,2015-01-24,Anne Lutkemeyer Obregon,Lauren Nguyen,10.0,0.0,"6-2, 4-6, 6-1"
,2015-01-24,Anne Lutkemeyer Obregon,Grace Gamal,10.0,8.0,"6-0, 6-4"
,2015-01-18,Elise Wagle,Filippa Bruu-Syversen,10.0,9.0,"6-0, 6-2"
,2015-01-18,Elise Wagle,Carolyn Brodsky,10.0,8.0,"6-1, 6-0"
,2015-01-18,Elise Wagle,Madison Sieg,10.0,10.96,"6-3, 6-4"
,2015-01-18,Elise Wagle,Valencia Xu,10.0,10.0,"6-2, 6-1"
,2015-01-18,Elvina Kalieva,Elise Wagle,11.42,10.0,"6-0, 6-3"
,2015-01-10,Elise Wagle,Madison Sieg,10.0,10.96,"3-6, 7-6(4), 1-0(5)"
,2015-01-10,Elise Wagle,Valencia Xu,10.0,10.0,"6-2, 6-4"
,2015-01-10,Elise Wagle,Filippa Bruu-Syversen,10.0,9.0,"6-0, 6-0"
,2015-01-10,Elise Wagle,Mayjah Jean-Pierre,10.0,6.0,"6-4, 6-2"
,2015-01-04,Sophia Nobles,Ahmani Guichard,0.0,9.0,"6-2, 7-6"
,2015-01-04,Ahmani Guichard,Dj Bennett,9.0,11.12,"7-5, 6-2"
,2015-01-04,Ahmani Guichard,Lexington Reed,9.0,10.39,"6-2, 7-5"
,2014-12-28,Anne Lutkemeyer Obregon,Grace Gamal,10.0,8.0,"6-2, 6-1"
,2014-12-28,Anne Lutkemeyer Obregon,Jane Wang,10.0,0.0,"6-2, 6-2"
,2014-12-28,Anne Lutkemeyer Obregon,Devyn Marinos,10.0,0.0,"6-3, 6-3"
,2014-12-28,Anne Lutkemeyer Obregon,Kaytlin Taylor,10.0,8.0,"6-0, 6-3"
,2014-12-26,Elise Wagle,Susanna Brass,10.0,0.0,"6-1, 6-0"
,2014-12-26,Elise Wagle,Christine Lee,10.0,4.0,"6-1, 6-2"
,2014-12-21,Victoria Ramakrishnan,Ahmani Guichard,0.0,9.0,"6-2, 4-6, 1-0(6)"
,2014-12-21,Ahmani Guichard,Aszti Chadzynski,9.0,0.0,"6-0, 6-0"
,2014-12-20,Miriam Aziz,Elise Wagle,0.0,10.0,"6-2, 6-4"
,2014-12-20,Elise Wagle,Carolyn Brodsky,10.0,8.0,"6-1, 6-2"
,2014-12-20,Elise Wagle,Riya Ravi ,10.0,0.0,"4-6, 6-2, 7-6(8)"
,2014-12-20,Elise Wagle,Haejin Lee,10.0,4.0,"6-1, 6-2"
,2014-12-20,Elise Wagle,Andrea Brazyte,10.0,0.0,"6-0, 6-0"
,2014-12-13,Tsehay Driscoll,Anne Christine Lutkemeyer Obregon,9.0,10.0,"6-2, 2-6, 1-0(9)"
,2014-12-13,Anne Lutkemeyer Obregon,Hannah Jervis,10.0,8.0,"6-3, 6-0"
,2014-12-13,Anne Lutkemeyer Obregon,Parker Fry,10.0,9.0,"6-0, 6-3"
,2014-11-29,Mayjah Jean-Pierre,Elise Wagle,6.0,10.0,"6-3, 2-6, 1-0(6)"
,2014-11-29,Valencia Xu,Elise Wagle,10.0,10.0,"6-4, 2-6, 1-0(8)"
,2014-11-29,Elise Wagle,Shakima Hotaki,10.0,0.0,"6-1, 6-2"
,2014-11-29,Elise Wagle,shawnte beale,10.0,0.0,"6-1, 6-2"
,2014-11-29,Elise Wagle,Divya Venkatarama,10.0,7.0,"6-1, 6-0"
,2014-11-23,Ahmani Guichard,Anna Diaz,9.0,0.0,"4-6, 6-4, 1-0(6)"
,2014-11-23,Sophia Wang,Ahmani Guichard,9.0,9.0,"6-1, 6-0"
,2014-11-22,Hibah Shaikh,Elise Wagle,10.24,10.0,"7-5, 6-3"
,2014-11-22,Elise Wagle,Reimi Kusaka,10.0,0.0,"6-2, 6-3"
,2014-11-22,Elise Wagle,Madison Sieg,10.0,10.96,"6-3, 6-3"
,2014-11-22,Elise Wagle,Lucy Carpenter,10.0,8.0,"6-3, 6-2"
,2014-11-22,Elise Wagle,Valencia Xu,10.0,10.0,"6-3, 2-6, 1-0(3)"
,2014-11-15,Ahmani Guichard,Phoebe Teo,9.0,0.0,"6-2, 6-4"
,2014-11-15,Polina DYMOCHKA,Ahmani Guichard,0.0,9.0,"6-0, 6-1"
,2014-11-15,Elise Wagle,Lucy Carpenter,10.0,8.0,"6-3, 6-0"
,2014-11-15,Elise Wagle,Khyanna Singh,10.0,0.0,"6-4, 6-1"
,2014-11-15,Mia Kintiroglou,Elise Wagle,6.0,10.0,"7-5, 6-1"
,2014-11-15,Hibah Shaikh,Elise Wagle,10.24,10.0,"7-5, 7-5"
,2014-10-26,Charlotte Chavatipon,Anne Christine Lutkemeyer Obregon,10.0,10.0,"6-0, 6-0"
,2014-10-26,Anne Lutkemeyer Obregon,ELIANA HARVEY,10.0,0.0,"6-1, 6-3"
,2014-10-26,Anne Lutkemeyer Obregon,Jillian Roa,10.0,9.0,"3-6, 6-3, 1-0(4)"
,2014-10-26,Madeleine Barbanes,Ahmani Guichard,0.0,9.0,"6-2, 6-7, 1-0(6)"
,2014-10-26,Fernanda Cobo,Ahmani Guichard,0.0,9.0,"6-1, 6-2"
,2014-10-26,Ahmani Guichard,Ai Liu,9.0,0.0,"6-2, 6-2"
,2014-10-26,Ahmani Guichard,Chunmai Xue,9.0,0.0,"4-6, 6-1, 1-0(6)"
,2014-10-25,Elise Wagle,Valaine Clarke,10.0,0.0,"6-0, 6-0"
,2014-10-25,Elise Wagle,Lan Mi,10.0,10.67,"6-0, 6-0"
,2014-10-25,Rebecca Lim,Elise Wagle,0.0,10.0,"6-4, 4-6, 1-0(11)"
,2014-10-25,Elise Wagle,Lucy Carpenter,10.0,8.0,"6-4, 5-7, 1-0(6)"
,2014-10-25,Elise Wagle,Riya Ravi ,10.0,0.0,"2-6, 6-3, 1-0(9)"
,2014-10-18,Anne Lutkemeyer Obregon,Audrey Vo,10.0,0.0,"6-1, 6-1"
,2014-10-18,Anne Lutkemeyer Obregon,Grace Fuss,10.0,0.0,"6-0, 6-1"
,2014-10-18,Anne Lutkemeyer Obregon,Arianna Audelo,10.0,8.0,"6-3, 6-1"
,2014-09-28,Jessica Buck,Ahmani Guichard,0.0,9.0,"6-4, 7-5"
,2014-09-28,Bianca DeSilva,Ahmani Guichard,0.0,9.0,"7-5, 6-2"
,2014-09-28,Ahmani Guichard,Fernanda Cobo,9.0,0.0,"6-4, 6-4"
,2014-09-20,Elise Wagle,Miriam Aziz,10.0,0.0,"4-6, 6-4, 1-0"
,2014-09-20,Elise Wagle,Grace Del Pino,10.0,3.0,"6-2, 6-0"
,2014-09-20,Elise Wagle,Karolina Lankamer,10.0,0.0,"6-2, 6-2"
,2014-09-20,Elise Wagle,Madison Williams,10.0,0.0,"6-4, None-6, 1-0"
,2014-09-20,Elise Wagle,Lan Mi,10.0,10.67,"6-3, 4-6, 1-0"
,2014-09-20,Valencia Xu,Elise Wagle,10.0,10.0,"1-6, 7-6(2), 1-0"
,2014-09-07,Amanda Barrett ,Ahmani Guichard,0.0,9.0,"6-0, 6-2"
,2014-09-07,Jolie Miller,Ahmani Guichard,7.0,9.0,8-3
,2014-08-30,Lucy Carpenter,Elise Wagle,8.0,10.0,"7-6, 2-6, 1-0(13)"
,2014-08-30,Elise Wagle,Lan Mi,10.0,10.67,"6-0, 6-1"
,2014-08-30,Elise Wagle,Filippa Bruu-Syversen,10.0,9.0,"6-3, 6-3"
